"id","panelid","seqno","zone","alarm","createtime","receivedtime","comment","status","sendtoclient","closedBy","closedtime","sendip","alerttype","location","priority"
"10905997","666666","0346","110","RO","2018-10-16 14:46:34","2018-10-16 14:56:27",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906019","666666","0347","110","RO","2018-10-16 14:46:34","2018-10-16 14:56:52",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906023","666666","0348","110","RO","2018-10-16 14:46:34","2018-10-16 14:56:55",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906131","666666","0349","110","RO","2018-10-16 14:46:34","2018-10-16 14:59:02",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906233","666666","0350","110","RO","2018-10-16 14:46:34","2018-10-16 15:01:09",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906313","666666","0351","180","BA","2018-10-16 15:02:33","2018-10-16 15:02:34",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906322","666666","0352","180","BA","2018-10-16 15:02:36","2018-10-16 15:02:43",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906384","666666","0353","023","BR","2018-10-16 15:04:01","2018-10-16 15:04:02",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906388","666666","0354","023","BA","2018-10-16 15:04:01","2018-10-16 15:04:05",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906393","666666","0355","100","RC","2018-10-16 15:04:01","2018-10-16 15:04:07",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906396","666666","0356","023","BR","2018-10-16 15:04:01","2018-10-16 15:04:10",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906400","666666","0357","023","BA","2018-10-16 15:04:01","2018-10-16 15:04:12",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906402","666666","0358","100","RO","2018-10-16 15:04:12","2018-10-16 15:04:14",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906940","666666","0360","023","BA","2018-10-16 15:13:03","2018-10-16 15:13:11",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906943","666666","0361","100","RC","2018-10-16 15:13:03","2018-10-16 15:13:13",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906947","666666","0362","100","RO","2018-10-16 15:13:14","2018-10-16 15:13:15",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10906948","666666","0359","023","BR","2018-10-16 15:13:02","2018-10-16 15:13:18",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907155","666666","0367","023","BR","2018-10-16 15:16:51","2018-10-16 15:17:18",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907158","666666","0368","023","BA","2018-10-16 15:16:59","2018-10-16 15:17:21",NULL,"O","S",NULL,NULL,"192.168.0.51","Tamper Switch","0","R"
"10907176","666666","0369","100","RO","2018-10-16 15:17:10","2018-10-16 15:17:33",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907180","666666","0364","023","BR","2018-10-16 15:16:34","2018-10-16 15:17:35",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907201","666666","0365","023","BA","2018-10-16 15:16:50","2018-10-16 15:17:54","css engineer on site","C","S","SURAJ","2018-10-16 15:23:43","192.168.0.51","Tamper Switch","0","R"
"10907213","666666","0366","100","RC","2018-10-16 15:16:50","2018-10-16 15:18:06",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907338","666666","0370","023","BR","2018-10-16 15:20:12","2018-10-16 15:20:17",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907381","666666","0371","023","BA","2018-10-16 15:20:53","2018-10-16 15:21:01",NULL,"O","S",NULL,NULL,"192.168.0.51","Tamper Switch","0","R"
"10907384","666666","0372","100","RC","2018-10-16 15:20:53","2018-10-16 15:21:04",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907388","666666","0373","023","BR","2018-10-16 15:20:55","2018-10-16 15:21:06",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907392","666666","0374","023","BA","2018-10-16 15:20:55","2018-10-16 15:21:08",NULL,"O","S",NULL,NULL,"192.168.0.51","Tamper Switch","0","R"
"10907394","666666","0375","023","BR","2018-10-16 15:20:57","2018-10-16 15:21:11",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907396","666666","0376","023","BA","2018-10-16 15:20:59","2018-10-16 15:21:13",NULL,"O","S",NULL,NULL,"192.168.0.51","Tamper Switch","0","R"
"10907401","666666","0377","100","RO","2018-10-16 15:21:14","2018-10-16 15:21:18",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907566","666666","0378","180","BA","2018-10-16 15:23:47","2018-10-16 15:23:50",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907579","666666","0379","003","BA","2018-10-16 15:24:02","2018-10-16 15:24:05","css engineer on site","C","S","SURAJ","2018-10-16 15:25:00","192.168.0.51","Panic Switch","0","R"
"10907583","666666","0380","100","RC","2018-10-16 15:24:02","2018-10-16 15:24:08",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907586","666666","0381","003","BR","2018-10-16 15:24:03","2018-10-16 15:24:10",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907588","666666","0382","003","BA","2018-10-16 15:24:06","2018-10-16 15:24:12",NULL,"O","S",NULL,NULL,"192.168.0.51","Panic Switch","0","R"
"10907600","666666","0385","003","BR","2018-10-16 15:24:17","2018-10-16 15:24:28",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907603","666666","0386","100","RO","2018-10-16 15:24:25","2018-10-16 15:24:30",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907605","666666","0383","003","BR","2018-10-16 15:24:09","2018-10-16 15:24:32",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907616","666666","0384","003","BA","2018-10-16 15:24:14","2018-10-16 15:24:43",NULL,"O","S",NULL,NULL,"192.168.0.51","Panic Switch","0","R"
"10907630","666666","0387","002","BA","2018-10-16 15:24:53","2018-10-16 15:24:56",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907632","666666","0388","100","RC","2018-10-16 15:24:53","2018-10-16 15:24:58",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907635","666666","0389","002","BR","2018-10-16 15:24:53","2018-10-16 15:25:00",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907638","666666","0390","002","BA","2018-10-16 15:24:53","2018-10-16 15:25:02",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907642","666666","0391","002","BR","2018-10-16 15:24:53","2018-10-16 15:25:05",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907645","666666","0392","002","BA","2018-10-16 15:24:53","2018-10-16 15:25:07",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907646","666666","0393","002","BR","2018-10-16 15:24:53","2018-10-16 15:25:09",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907650","666666","0394","002","BA","2018-10-16 15:24:53","2018-10-16 15:25:11",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907652","666666","0395","002","BR","2018-10-16 15:24:53","2018-10-16 15:25:14",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907655","666666","0396","002","BA","2018-10-16 15:24:54","2018-10-16 15:25:16",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907657","666666","0397","002","BR","2018-10-16 15:24:54","2018-10-16 15:25:18",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907659","666666","0398","002","BA","2018-10-16 15:24:54","2018-10-16 15:25:20",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907662","666666","0399","002","BR","2018-10-16 15:24:54","2018-10-16 15:25:23",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907665","666666","0400","002","BA","2018-10-16 15:24:54","2018-10-16 15:25:25",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907666","666666","0401","002","BR","2018-10-16 15:24:54","2018-10-16 15:25:27",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907671","666666","0402","002","BA","2018-10-16 15:24:54","2018-10-16 15:25:30",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907675","666666","0403","002","BR","2018-10-16 15:24:54","2018-10-16 15:25:32",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907677","666666","0404","002","BA","2018-10-16 15:24:54","2018-10-16 15:25:34",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907682","666666","0405","002","BR","2018-10-16 15:24:54","2018-10-16 15:25:36",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907683","666666","0406","002","BA","2018-10-16 15:24:59","2018-10-16 15:25:39",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907686","666666","0407","002","BR","2018-10-16 15:24:59","2018-10-16 15:25:41",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907688","666666","0408","002","BA","2018-10-16 15:24:59","2018-10-16 15:25:43",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907692","666666","0409","002","BR","2018-10-16 15:24:59","2018-10-16 15:25:45",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907696","666666","0410","002","BA","2018-10-16 15:24:59","2018-10-16 15:25:48",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907701","666666","0411","002","BR","2018-10-16 15:24:59","2018-10-16 15:25:50",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907704","666666","0412","002","BA","2018-10-16 15:25:00","2018-10-16 15:25:52",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907708","666666","0413","002","BR","2018-10-16 15:25:00","2018-10-16 15:25:55",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907711","666666","0414","002","BA","2018-10-16 15:25:04","2018-10-16 15:25:57",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907713","666666","0415","002","BR","2018-10-16 15:25:04","2018-10-16 15:25:59",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907719","666666","0416","002","BA","2018-10-16 15:25:05","2018-10-16 15:26:01",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907807","666666","0424","002","BR","2018-10-16 15:25:10","2018-10-16 15:27:04",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907816","666666","0425","100","RO","2018-10-16 15:25:16","2018-10-16 15:27:11",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907846","666666","0427","023","BA","2018-10-16 15:25:46","2018-10-16 15:27:36",NULL,"O","S",NULL,NULL,"192.168.0.51","Tamper Switch","0","R"
"10907854","666666","0429","100","RO","2018-10-16 15:25:57","2018-10-16 15:27:43",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907863","666666","0430","002","BA","2018-10-16 15:26:47","2018-10-16 15:27:52",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907890","666666","0436","023","BR","2018-10-16 15:28:16","2018-10-16 15:28:20",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907897","666666","0437","023","BA","2018-10-16 15:28:16","2018-10-16 15:28:26",NULL,"O","S",NULL,NULL,"192.168.0.51","Tamper Switch","0","R"
"10907902","666666","0438","100","RC","2018-10-16 15:28:16","2018-10-16 15:28:29",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907915","666666","0439","100","RO","2018-10-16 15:28:27","2018-10-16 15:28:39",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907921","666666","0417","002","BR","2018-10-16 15:25:05","2018-10-16 15:28:44",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907930","666666","0418","002","BA","2018-10-16 15:25:05","2018-10-16 15:28:53",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907943","666666","0419","002","BR","2018-10-16 15:25:05","2018-10-16 15:29:04",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907955","666666","0420","002","BA","2018-10-16 15:25:05","2018-10-16 15:29:13",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907965","666666","0421","002","BR","2018-10-16 15:25:05","2018-10-16 15:29:24",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10907982","666666","0423","002","BA","2018-10-16 15:25:05","2018-10-16 15:29:35",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10907994","666666","0426","023","BR","2018-10-16 15:25:46","2018-10-16 15:29:45",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10908005","666666","0427","023","BA","2018-10-16 15:25:46","2018-10-16 15:29:55",NULL,"O","S",NULL,NULL,"192.168.0.51","Tamper Switch","0","R"
"10908108","666666","0428","100","RC","2018-10-16 15:25:46","2018-10-16 15:31:19",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10908123","666666","0429","100","RO","2018-10-16 15:25:57","2018-10-16 15:31:33",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10908126","666666","0430","002","BA","2018-10-16 15:26:47","2018-10-16 15:31:37",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10908138","666666","0431","100","RC","2018-10-16 15:26:47","2018-10-16 15:31:47",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10908151","666666","0432","002","BR","2018-10-16 15:26:52","2018-10-16 15:31:57",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10908167","666666","0433","002","BA","2018-10-16 15:26:52","2018-10-16 15:32:08",NULL,"O","S",NULL,NULL,"192.168.0.51","Glass break sensor","0","R"
"10908178","666666","0434","002","BR","2018-10-16 15:26:52","2018-10-16 15:32:18",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10908192","666666","0435","100","RO","2018-10-16 15:27:07","2018-10-16 15:32:29",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10909476","666666","0445","110","RO","2018-10-16 15:47:02","2018-10-16 15:54:43",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10909486","666666","0440","110","RC","2018-10-16 15:46:57","2018-10-16 15:54:50",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10911866","666666","0017","195","BA","2018-10-16 16:18:20","2018-10-16 16:18:28",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10911987","666666","0018","180","BA","2018-10-16 16:19:55","2018-10-16 16:20:03",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10912146","666666","0019","180","BA","2018-10-16 16:19:55","2018-10-16 16:22:11",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10914116","666666","0020","174","BR","2018-10-16 16:47:01","2018-10-16 16:47:08",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10914622","666666","0028","174","BA","2018-10-16 16:52:19","2018-10-16 16:52:38",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10915884","666666","0013","174","BA","2018-10-16 17:06:34","2018-10-16 17:07:29",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10915907","666666","0016","100","RC","2018-10-16 17:06:59","2018-10-16 17:07:44",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10915912","666666","0017","003","BR","2018-10-16 17:06:59","2018-10-16 17:07:47",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10915918","666666","0018","003","BA","2018-10-16 17:06:59","2018-10-16 17:07:49","CSS Engineer on site","C","S","SURAJ","2018-10-16 17:09:56","192.168.0.51","Panic Switch","0","R"
"10915922","666666","0019","003","BR","2018-10-16 17:06:59","2018-10-16 17:07:51",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10915926","666666","0020","003","BA","2018-10-16 17:06:59","2018-10-16 17:07:54","CSS Engineer on site","C","S","SURAJ","2018-10-16 17:10:18","192.168.0.51","Panic Switch","0","R"
"10915955","666666","0023","003","BR","2018-10-16 17:06:59","2018-10-16 17:08:09",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10915983","666666","0026","003","BA","2018-10-16 17:06:59","2018-10-16 17:08:25","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:49","192.168.0.51","Panic Switch","0","R"
"10915988","666666","0027","003","BR","2018-10-16 17:06:59","2018-10-16 17:08:27",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10915993","666666","0028","003","BA","2018-10-16 17:06:59","2018-10-16 17:08:30","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:42","192.168.0.51","Panic Switch","0","R"
"10915997","666666","0029","003","BR","2018-10-16 17:07:00","2018-10-16 17:08:32",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916000","666666","0030","003","BA","2018-10-16 17:07:00","2018-10-16 17:08:34","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:26","192.168.0.51","Panic Switch","0","R"
"10916006","666666","0031","003","BR","2018-10-16 17:07:00","2018-10-16 17:08:37",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916011","666666","0032","003","BA","2018-10-16 17:07:00","2018-10-16 17:08:39","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:33","192.168.0.51","Panic Switch","0","R"
"10916016","666666","0033","003","BR","2018-10-16 17:07:00","2018-10-16 17:08:41",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916020","666666","0034","003","BA","2018-10-16 17:07:00","2018-10-16 17:08:44","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:21","192.168.0.51","Panic Switch","0","R"
"10916023","666666","0035","003","BR","2018-10-16 17:07:00","2018-10-16 17:08:46",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916026","666666","0036","003","BA","2018-10-16 17:07:00","2018-10-16 17:08:49","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:15","192.168.0.51","Panic Switch","0","R"
"10916029","666666","0037","003","BR","2018-10-16 17:07:00","2018-10-16 17:08:51",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916031","666666","0038","003","BA","2018-10-16 17:07:00","2018-10-16 17:08:53","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:08","192.168.0.51","Panic Switch","0","R"
"10916038","666666","0039","003","BR","2018-10-16 17:07:00","2018-10-16 17:08:56",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916040","666666","0040","003","BA","2018-10-16 17:07:00","2018-10-16 17:08:58","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:56","192.168.0.51","Panic Switch","0","R"
"10916043","666666","0041","003","BR","2018-10-16 17:07:00","2018-10-16 17:09:00",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916048","666666","0042","003","BA","2018-10-16 17:07:00","2018-10-16 17:09:03","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:54","192.168.0.51","Panic Switch","0","R"
"10916051","666666","0043","100","RO","2018-10-16 17:07:11","2018-10-16 17:09:05",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916055","666666","0044","003","BR","2018-10-16 17:08:51","2018-10-16 17:09:07",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916059","666666","0045","003","BA","2018-10-16 17:08:51","2018-10-16 17:09:10","No Issue found after video verification","C","S","RAJ","2018-10-17 07:42:01","192.168.0.51","Panic Switch","0","R"
"10916063","666666","0046","100","RC","2018-10-16 17:08:51","2018-10-16 17:09:12",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916068","666666","0047","180","BA","2018-10-16 17:08:59","2018-10-16 17:09:14",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916071","666666","0048","100","RO","2018-10-16 17:09:02","2018-10-16 17:09:16",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10916102","666666","0049","195","BA","2018-10-16 17:09:32","2018-10-16 17:09:42",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10917651","666666","0050","110","RC","2018-10-16 17:25:58","2018-10-16 17:29:16",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10917655","666666","0051","110","RO","2018-10-16 17:26:03","2018-10-16 17:29:19",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10918522","666666","0052","021","BR","2018-10-16 17:37:08","2018-10-16 17:40:57",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10918523","666666","0053","021","BA","2018-10-16 17:40:46","2018-10-16 17:40:59","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:38","192.168.0.51","Backroom door","0","R"
"10918528","666666","0054","100","RC","2018-10-16 17:40:46","2018-10-16 17:41:01",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10918535","666666","0055","100","RO","2018-10-16 17:40:57","2018-10-16 17:41:07",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921954","666666","0056","023","BR","2018-10-16 18:24:13","2018-10-16 18:24:33",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921958","666666","0057","023","BA","2018-10-16 18:24:16","2018-10-16 18:24:35","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:47","192.168.0.51","Tamper Switch","0","R"
"10921961","666666","0058","100","RC","2018-10-16 18:24:16","2018-10-16 18:24:37",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921966","666666","0059","023","BR","2018-10-16 18:24:16","2018-10-16 18:24:39",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921968","666666","0060","023","BA","2018-10-16 18:24:17","2018-10-16 18:24:41","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:31","192.168.0.51","Tamper Switch","0","R"
"10921971","666666","0061","023","BR","2018-10-16 18:24:17","2018-10-16 18:24:43",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921974","666666","0062","023","BA","2018-10-16 18:24:17","2018-10-16 18:24:46","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:09","192.168.0.51","Tamper Switch","0","R"
"10921979","666666","0063","023","BR","2018-10-16 18:24:17","2018-10-16 18:24:48",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921981","666666","0064","100","RO","2018-10-16 18:24:28","2018-10-16 18:24:50",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923787","666666","0065","002","BA","2018-10-16 18:50:07","2018-10-16 18:50:24","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:18","192.168.0.51","Glass break sensor","0","R"
"10923790","666666","0066","100","RC","2018-10-16 18:50:07","2018-10-16 18:50:26",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923791","666666","0067","002","BR","2018-10-16 18:50:07","2018-10-16 18:50:28",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923794","666666","0068","002","BA","2018-10-16 18:50:07","2018-10-16 18:50:30","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:56","192.168.0.51","Glass break sensor","0","R"
"10923798","666666","0069","002","BR","2018-10-16 18:50:07","2018-10-16 18:50:32",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923799","666666","0070","002","BA","2018-10-16 18:50:07","2018-10-16 18:50:35","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:03","192.168.0.51","Glass break sensor","0","R"
"10923803","666666","0071","002","BR","2018-10-16 18:50:12","2018-10-16 18:50:37",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923806","666666","0072","100","RO","2018-10-16 18:50:18","2018-10-16 18:50:39",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924069","666666","0073","023","BA","2018-10-16 18:53:26","2018-10-16 18:53:43","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:50","192.168.0.51","Tamper Switch","0","R"
"10924074","666666","0074","100","RC","2018-10-16 18:53:26","2018-10-16 18:53:45",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924085","666666","0075","100","RO","2018-10-16 18:53:37","2018-10-16 18:53:53",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924090","666666","0076","023","BR","2018-10-16 18:53:39","2018-10-16 18:53:56",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924099","666666","0077","023","BA","2018-10-16 18:53:45","2018-10-16 18:54:01","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:39","192.168.0.51","Tamper Switch","0","R"
"10924104","666666","0078","100","RC","2018-10-16 18:53:45","2018-10-16 18:54:04",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924120","666666","0079","100","RO","2018-10-16 18:53:56","2018-10-16 18:54:12",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924315","666666","0080","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:06",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924321","666666","0081","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:08","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:32","192.168.0.51","Panic Switch","0","R"
"10924326","666666","0082","100","RC","2018-10-16 18:55:49","2018-10-16 18:56:10",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924330","666666","0083","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:12",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924333","666666","0084","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:14","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:27","192.168.0.51","Panic Switch","0","R"
"10924338","666666","0085","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:16",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924343","666666","0086","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:19","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:25","192.168.0.51","Panic Switch","0","R"
"10924346","666666","0087","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:21",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924351","666666","0088","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:23","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:09","192.168.0.51","Panic Switch","0","R"
"10924357","666666","0089","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:25",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
