id,ip,status,cam1,cam2,cam3,cam4,hdd,latency,cdate,login_status,last_communication,atmid,capacity,freespace,recording_from,recording_to,dvrtype,live
140,10.236.212.7,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:16,0,0000-00-00 00:00:00,P1DCDL27,,,,,Hikvision,Y
141,10.60.240.70,1,working,working,not working,NULL,ok,393ms,30-07-2019 22:16,1,30-07-2019 17:17,P1DCHY19,1907729,0,2019-04-22T09:46:20Z,,Hikvision,Y
142,10.60.241.230,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:17,0,0000-00-00 00:00:00,P1DCHY46,,,,,Hikvision,Y
143,10.236.40.234,1,working,working,working,NULL,ok,485ms,30-07-2019 22:17,0,30-07-2019 22:17,P1DCHD07,1907729,0,2019-05-04T19:44:39Z,,Hikvision,Y
144,10.60.240.83,1,working,working,working,NULL,ok,480ms,30-07-2019 22:18,1,30-07-2019 17:18,P1DCHY56,1907729,0,2019-07-16T21:07:12Z,,Hikvision,Y
145,10.185.181.155,0,working,working,working,NULL,ok,,30-07-2019 22:18,0,30-07-2019 21:22,P1DCHY54,1907729,0,2019-07-03T14:25:58Z,,Hikvision,Y
146,10.185.180.115,1,working,working,working,NULL,ok,242ms,30-07-2019 22:18,0,30-07-2019 22:18,P3DCHD04,1907729,0,2019-04-21T05:22:19Z,,Hikvision,Y
147,10.236.40.185,1,working,working,working,NULL,ok,334ms,30-07-2019 22:19,0,30-07-2019 22:19,P1DCHY18,1907729,0,,,Hikvision,Y
149,10.236.212.14,1,working,working,not working,NULL,ok,338ms,30-07-2019 22:19,0,30-07-2019 22:19,P1DCHY55,1907729,0,2019-05-24T23:38:42Z,,Hikvision,Y
151,10.236.40.217,1,working,working,not working,NULL,notexist,423ms,30-07-2019 22:20,0,30-07-2019 22:20,P1DCHY47,1907729,0,,,Hikvision,Y
152,10.236.40.226,1,working,working,working,NULL,notexist,209ms,30-07-2019 22:20,0,30-07-2019 22:20,P1DCHD18,0,0,,,Hikvision,Y
153,10.60.240.81,1,working,working,working,NULL,ok,236ms,30-07-2019 21:52,1,30-07-2019 20:58,P3DCHD03,1907729,0,2019-05-04T12:17:21Z,,Hikvision,Y
155,10.60.241.101,1,working,working,working,NULL,ok,804ms,30-07-2019 22:21,0,30-07-2019 22:21,P1DCBD03,1907729,0,2019-07-19T11:23:29Z,,Hikvision,Y
157,10.236.40.101,1,working,working,working,NULL,ok,527ms,30-07-2019 22:22,0,30-07-2019 22:22,P1DCHY83,1907729,0,2019-07-08T21:22:46Z,,Hikvision,Y
158,10.236.40.100,1,working,working,working,NULL,ok,612ms,30-07-2019 22:22,0,30-07-2019 22:22,P1DCHY87,1907729,0,,,Hikvision,Y
159,10.60.240.25,1,working,working,not working,NULL,ok,613ms,30-07-2019 22:22,0,30-07-2019 22:22,P3DCRD01,1907729,886784,2019-06-22T21:22:25Z,,Hikvision,Y
161,10.236.40.206,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:23,0,0000-00-00 00:00:00,P1DCHY65,,,,,Hikvision,Y
162,10.236.40.212,1,NULL,NULL,NULL,NULL,NULL,NULL,30-07-2019 22:23,1,0000-00-00 00:00:00,P1DCHY68,,,,,Hikvision,Y
164,10.236.212.106,1,working,working,working,NULL,ok,473ms,30-07-2019 22:23,0,30-07-2019 22:23,P1DCBG05,1907729,1839104,,,Hikvision,Y
165,10.236.40.105,1,working,working,working,NULL,ok,266ms,30-07-2019 22:36,0,30-07-2019 22:36,P1DCHY17,1907729,1542144,2019-07-17T16:42:22Z,,Hikvision,Y
166,10.236.40.109,1,working,working,working,NULL,ok,532ms,30-07-2019 22:36,0,30-07-2019 22:36,P1DCHY37,1907729,0,2019-06-28T23:36:22Z,,Hikvision,Y
168,10.236.40.216,1,not working,not working,not working,NULL,ok,387ms,30-07-2019 22:36,0,30-07-2019 22:36,P1DCHY82,1907729,0,2019-07-07T12:20:49Z,,Hikvision,Y
172,10.185.180.113,1,working,working,working,NULL,ok,506ms,30-07-2019 22:36,0,30-07-2019 22:36,P3DCKN01,1907729,0,,,Hikvision,Y
173,10.185.182.30,1,NULL,NULL,NULL,NULL,NULL,NULL,30-07-2019 22:10,1,0000-00-00 00:00:00,P3DCRD02,,,,,Hikvision,Y
174,10.60.240.79,1,working,working,working,NULL,ok,401ms,30-07-2019 22:11,0,30-07-2019 22:11,P1DCHY86,1907729,0,2019-05-25T04:55:06Z,,Hikvision,Y
175,10.185.180.85,1,working,working,working,NULL,ok,788ms,30-07-2019 22:11,0,30-07-2019 22:11,P1DCDL63,1907729,0,2019-06-19T10:35:24Z,,Hikvision,Y
176,10.236.40.111,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:12,0,0000-00-00 00:00:00,P1DCHY36,,,,,Hikvision,Y
177,10.236.40.211,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:12,0,0000-00-00 00:00:00,P1DCHD02,,,,,Hikvision,Y
179,10.236.40.91,1,working,working,working,NULL,ok,460ms,30-07-2019 22:12,0,30-07-2019 22:12,P1DCHY51,1907729,0,2019-06-12T00:08:57Z,,Hikvision,Y
180,10.60.240.102,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:13,0,0000-00-00 00:00:00,P3DCHK04,,,,,Hikvision,Y
181,10.236.212.29,1,working,working,working,NULL,ok,498ms,30-07-2019 22:13,0,30-07-2019 22:13,P3DCHK02,1907729,0,2019-05-19T05:02:07Z,,Hikvision,Y
182,10.236.212.30,1,NULL,NULL,NULL,NULL,NULL,1106ms,30-07-2019 22:13,1,0000-00-00 00:00:00,P3DCGT11,,,,,Hikvision,Y
183,10.236.40.190,1,working,working,working,NULL,ok,559ms,30-07-2019 22:14,0,30-07-2019 22:14,P3DCGT12,1907729,0,2019-05-14T22:32:56Z,,Hikvision,Y
184,10.236.212.23,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:14,0,0000-00-00 00:00:00,P3DCHK03,,,,,Hikvision,Y
185,10.236.212.13,1,working,not working,working,NULL,ok,416ms,30-07-2019 22:15,0,30-07-2019 22:15,P3DCWR02,1907729,0,2019-05-09T11:26:18Z,,Hikvision,Y
186,10.236.40.227,1,working,working,working,NULL,ok,426ms,30-07-2019 22:15,0,30-07-2019 22:15,P3DCHK05,1907729,0,2019-07-09T07:52:25Z,,Hikvision,Y
187,10.60.240.38,1,working,working,working,NULL,ok,461ms,30-07-2019 22:15,0,30-07-2019 22:15,P3DCHK01,1907729,0,2019-04-29T18:44:02Z,,Hikvision,Y
188,10.236.40.69,1,working,working,working,NULL,ok,280ms,30-07-2019 22:16,0,30-07-2019 22:16,P3DCWR03,1907729,0,2019-07-18T22:21:32Z,,Hikvision,Y
189,10.60.240.49,0,working,not working,working,NULL,notexist,1023ms,30-07-2019 22:16,0,30-07-2019 21:50,P3DCGT04,1907729,0,,,Hikvision,Y
191,10.236.40.118,1,NULL,NULL,NULL,NULL,NULL,NULL,30-07-2019 22:30,1,0000-00-00 00:00:00,P1DCHY09,,,,,Hikvision,Y
192,10.236.40.200,1,working,not working,not working,NULL,ok,453ms,30-07-2019 22:17,1,30-07-2019 21:50,P3DCDL03,1907729,519168,,,Hikvision,Y
193,10.236.212.12,1,working,working,working,NULL,notexist,,30-07-2019 22:17,1,30-07-2019 21:25,P3DCND02,0,0,,,Hikvision,Y
194,10.236.40.173,1,working,working,working,NULL,ok,441ms,30-07-2019 22:18,0,30-07-2019 22:18,P1DCHY08,1907729,0,2019-06-17T11:41:44Z,,Hikvision,Y
195,10.185.181.63,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:19,0,0000-00-00 00:00:00,P1DCHY05,,,,,Hikvision,Y
196,10.236.212.34,1,working,working,working,NULL,ok,461ms,30-07-2019 22:19,0,30-07-2019 22:19,P1DCPT11,1907729,0,2019-06-04T09:57:50Z,,Hikvision,Y
197,10.236.212.35,0,working,working,working,NULL,ok,,30-07-2019 22:19,0,30-07-2019 21:26,P1DCPT12,1907729,0,2019-06-20T14:49:09Z,,Hikvision,Y
199,10.236.212.26,1,working,working,working,NULL,notexist,262ms,30-07-2019 22:19,0,30-07-2019 22:19,P3DCWN03,1907729,0,,,Hikvision,Y
200,10.236.40.187,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:20,0,0000-00-00 00:00:00,P1DCHY48,,,,,Hikvision,Y
201,10.185.180.77,0,NULL,NULL,NULL,NULL,NULL,1207ms,30-07-2019 22:20,0,0000-00-00 00:00:00,P1DCHY95,,,,,Hikvision,Y
202,10.236.40.90,1,working,working,not working,NULL,notexist,475ms,30-07-2019 22:20,0,30-07-2019 22:20,P1DCHY96,1907729,0,,,Hikvision,Y
203,10.236.212.33,1,working,working,working,NULL,ok,481ms,30-07-2019 22:20,0,30-07-2019 22:20,P1DCPT03,1907729,0,2019-07-02T05:11:39Z,,Hikvision,Y
204,10.236.212.32,1,working,working,working,NULL,ok,445ms,30-07-2019 22:21,0,30-07-2019 22:21,P1DCPT01,1907729,0,2019-06-28T23:08:07Z,,Hikvision,Y
207,10.236.212.44,1,working,working,working,NULL,notexist,493ms,30-07-2019 22:21,0,30-07-2019 22:21,P1DCGY02,1907729,0,,,Hikvision,Y
208,10.60.240.80,1,working,working,working,NULL,ok,447ms,30-07-2019 21:28,0,30-07-2019 21:28,P1DCHY62,1907729,0,2019-07-15T08:43:02Z,,Hikvision,Y
211,10.236.40.237,1,working,working,working,NULL,ok,491ms,30-07-2019 22:22,0,30-07-2019 22:22,P1DCBG03,1907729,0,2019-05-17T14:24:50Z,,Hikvision,Y
214,10.236.212.96,1,working,working,working,NULL,notexist,761ms,30-07-2019 22:22,0,30-07-2019 22:22,P3ECUP04,0,0,,,Hikvision,Y
216,10.60.241.241,1,NULL,NULL,NULL,NULL,NULL,NULL,30-07-2019 22:23,1,0000-00-00 00:00:00,P1ENDL21,,,,,Hikvision,Y
222,10.236.212.206,1,working,working,working,NULL,ok,985ms,30-07-2019 22:23,0,30-07-2019 22:23,P3ECDE21,1907729,0,2019-06-04T08:36:40Z,,Hikvision,Y
228,10.60.240.197,0,working,working,working,NULL,ok,1108ms,30-07-2019 22:23,0,30-07-2019 21:30,P3ENDL18,1907729,705536,2019-06-01T06:00:00Z,,Hikvision,Y
245,10.236.212.157,1,working,working,working,NULL,ok,551ms,30-07-2019 22:23,0,30-07-2019 22:23,P1ENCN20,1907729,0,2019-07-13T14:04:07Z,,Hikvision,Y
254,10.60.241.141,0,working,working,working,NULL,ok,1243ms,30-07-2019 22:24,0,30-07-2019 21:30,P1ENCI26,1907729,0,2019-07-07T23:07:48Z,,Hikvision,Y
278,10.185.181.179,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:34,0,0000-00-00 00:00:00,P1ENMU30,,,,,Hikvision,Y
283,10.185.180.162,1,working,working,working,NULL,ok,426ms,30-07-2019 22:24,0,30-07-2019 22:24,P3ENPU22,1907729,0,2019-05-30T09:43:50Z,,Hikvision,Y
285,10.185.181.202,1,working,working,working,NULL,ok,597ms,30-07-2019 22:24,0,30-07-2019 22:24,P3ENKK05,1907729,1798144,2019-05-10T19:14:00Z,,Hikvision,Y
302,10.185.181.183,1,working,working,working,NULL,notexist,426ms,30-07-2019 22:24,0,30-07-2019 22:24,P1ENMU25,0,0,,,Hikvision,Y
307,10.60.241.63,1,working,working,working,NULL,ok,736ms,30-07-2019 22:25,0,30-07-2019 22:25,P1ECPU05,1907729,0,,,Hikvision,Y
327,10.60.241.113,1,working,working,working,NULL,ok,949ms,30-07-2019 22:24,0,30-07-2019 22:24,P1EWBA23,1907729,0,2019-05-09T17:16:38Z,,Hikvision,Y
332,10.185.181.118,0,working,working,working,NULL,ok,1018ms,30-07-2019 22:25,0,30-07-2019 21:58,MC016882,1907729,0,2019-05-22T00:00:23Z,,Hikvision,Y
341,10.60.241.76,1,working,working,working,NULL,ok,617ms,30-07-2019 22:25,0,30-07-2019 22:25,P1ECDL14,953869,0,,,Hikvision,Y
344,10.60.240.137,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:26,0,0000-00-00 00:00:00,P3ENDL07,,,,,Hikvision,Y
351,10.60.240.170,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:26,0,0000-00-00 00:00:00,P3DCJM05,,,,,Hikvision,Y
367,10.60.241.232,1,NULL,NULL,NULL,NULL,NULL,NULL,30-07-2019 22:26,1,0000-00-00 00:00:00,P3DCKH02,,,,,Hikvision,Y
368,10.236.212.27,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:27,0,0000-00-00 00:00:00,P3DCKN02,,,,,Hikvision,Y
369,10.236.212.39,1,working,working,not working,NULL,ok,109ms,30-07-2019 22:27,0,30-07-2019 22:27,P1DCBG02,1907729,0,2019-04-20T22:31:16Z,,Hikvision,Y
370,10.185.181.40,1,working,working,working,NULL,notexist,583ms,30-07-2019 22:27,0,30-07-2019 22:27,P1DCBG04,1907729,0,,,Hikvision,Y
371,10.236.212.38,0,working,working,working,NULL,ok,1576ms,30-07-2019 22:27,0,30-07-2019 22:00,P1DCBG01,1907729,0,2019-06-14T01:59:19Z,,Hikvision,Y
373,10.236.212.240,1,working,working,working,NULL,ok,222ms,30-07-2019 22:27,0,30-07-2019 22:27,P3ENGG03,953869,0,2019-06-17T14:33:25Z,,Hikvision,Y
383,10.60.243.95,1,working,working,working,NULL,ok,475ms,30-07-2019 22:01,0,30-07-2019 22:01,P1EWPU33,1907729,0,2019-05-19T03:14:34Z,,Hikvision,Y
401,10.60.240.163,1,working,working,working,NULL,ok,166ms,30-07-2019 22:28,0,30-07-2019 22:28,SC004808,1907729,138240,2019-07-16T23:53:58Z,,Hikvision,Y
407,10.60.243.71,1,working,working,working,NULL,ok,753ms,30-07-2019 22:28,0,30-07-2019 22:28,P3ENPU24,1907729,0,2019-07-14T15:19:39Z,,Hikvision,Y
413,10.236.40.209,1,working,working,working,NULL,ok,220ms,30-07-2019 22:29,0,30-07-2019 22:29,P1DCHD06,1907729,0,2019-07-14T07:46:29Z,,Hikvision,Y
424,10.236.40.189,1,working,working,working,NULL,ok,481ms,30-07-2019 22:29,0,30-07-2019 22:29,P3DCOG05,1907729,0,2019-07-10T22:56:54Z,,Hikvision,Y
426,10.236.40.191,1,working,not working,working,NULL,ok,221ms,30-07-2019 22:29,0,30-07-2019 22:29,P3DCNE08,1907729,0,2019-07-16T23:20:38Z,,Hikvision,Y
427,10.185.181.39,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:29,0,0000-00-00 00:00:00,P1DCCP02,,,,,Hikvision,Y
428,10.236.40.236,1,working,working,working,NULL,error,642ms,30-07-2019 22:30,0,30-07-2019 22:30,P1DCCP03,1907729,0,,,Hikvision,Y
429,10.236.212.43,1,working,working,working,NULL,ok,359ms,30-07-2019 22:30,0,30-07-2019 22:30,P1DCMZ04,1907729,0,2019-05-21T19:46:12Z,,Hikvision,Y
430,10.185.182.52,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:30,0,0000-00-00 00:00:00,P1DCMZ06,,,,,Hikvision,Y
431,10.236.40.23,1,working,working,working,NULL,ok,417ms,30-07-2019 22:31,0,30-07-2019 22:31,P1DCMZ07,1907729,0,2019-05-23T22:12:26Z,,Hikvision,Y
437,10.236.212.36,1,working,working,working,NULL,ok,369ms,30-07-2019 22:31,0,30-07-2019 22:31,P1DCCP01,1907729,0,2019-06-25T20:11:47Z,,Hikvision,Y
441,10.236.40.238,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:31,0,0000-00-00 00:00:00,P3DCJM14,,,,,Hikvision,Y
442,10.236.40.96,1,working,working,working,NULL,error,311ms,30-07-2019 22:31,0,30-07-2019 22:31,P1DCHY92,1907729,0,,,Hikvision,Y
446,10.236.212.238,0,working,working,working,NULL,ok,1183ms,30-07-2019 22:05,0,30-07-2019 21:14,P3ECKT01,1907729,0,2019-06-12T05:39:35Z,,Hikvision,Y
447,10.60.240.168,1,working,working,working,NULL,ok,551ms,30-07-2019 22:32,0,30-07-2019 22:32,MN004835,1907729,0,2019-07-08T18:56:50Z,,Hikvision,Y
452,10.60.241.120,1,working,working,working,NULL,ok,276ms,30-07-2019 22:29,0,30-07-2019 22:29,P1ENBA14,1907729,0,2019-06-01T06:55:39Z,,Hikvision,Y
454,10.185.181.189,1,working,working,working,NULL,unformatted,356ms,30-07-2019 22:33,0,30-07-2019 22:33,P3ENDB01,1907729,0,,,Hikvision,Y
464,10.236.40.157,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:33,0,0000-00-00 00:00:00,P1DCHD15,,,,,Hikvision,Y
476,10.60.241.235,0,working,working,working,NULL,ok,,30-07-2019 22:34,0,30-07-2019 22:06,P1DCAV10,1907729,0,2019-06-14T08:04:23Z,,Hikvision,Y
494,10.236.212.165,1,working,working,working,NULL,ok,623ms,30-07-2019 22:34,0,30-07-2019 22:34,P1EWGU01,1907729,1435648,2019-06-13T18:44:41Z,,Hikvision,Y
546,10.60.240.174,1,working,working,working,NULL,ok,487ms,30-07-2019 22:28,0,30-07-2019 22:28,P1EWBA58,1907729,0,2019-06-10T04:19:50Z,,Hikvision,Y
563,10.60.240.209,1,working,working,working,NULL,ok,447ms,30-07-2019 22:34,0,30-07-2019 22:34,P3ENDE41,1907729,0,2019-07-12T15:42:24Z,,Hikvision,Y
564,10.60.243.169,1,working,not working,not working,NULL,ok,615ms,30-07-2019 22:34,0,30-07-2019 22:34,P3ECND06,1907729,1558528,2019-07-25T15:33:16Z,,Hikvision,Y
568,10.60.240.41,0,working,working,working,NULL,ok,,30-07-2019 22:35,0,30-07-2019 22:07,MN004858,953869,0,2019-07-18T12:19:16Z,,Hikvision,Y
579,10.236.212.83,0,working,working,working,NULL,ok,1122ms,30-07-2019 22:35,0,30-07-2019 22:08,P3ENND17,1907729,0,2019-07-07T18:17:57Z,,Hikvision,Y
586,10.185.180.11,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:35,0,0000-00-00 00:00:00,P3DCJM17,,,,,Hikvision,Y
589,10.60.240.201,1,working,working,working,NULL,ok,280ms,30-07-2019 22:35,0,30-07-2019 22:35,P3ENDE38,1907729,0,2019-07-27T10:00:56Z,,Hikvision,Y
596,10.236.212.115,1,working,working,working,NULL,ok,353ms,30-07-2019 22:35,0,30-07-2019 22:35,P3ENDE37,1907729,1641472,2019-07-12T14:57:52Z,,Hikvision,Y
603,10.60.240.88,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:36,0,0000-00-00 00:00:00,P4ENGZ01,,,,,Hikvision,Y
604,10.236.212.146,1,working,working,working,NULL,ok,785ms,30-07-2019 22:36,0,30-07-2019 22:36,P3ENCO13,1907729,0,,,Hikvision,Y
606,10.60.241.147,0,working,working,working,NULL,ok,1013ms,30-07-2019 22:36,0,30-07-2019 22:04,P1EWBA32,1907729,0,,,Hikvision,Y
607,10.185.181.53,1,NULL,NULL,NULL,NULL,NULL,1092ms,30-07-2019 22:30,1,0000-00-00 00:00:00,P1ENSL03,,,,,Hikvision,Y
611,10.60.240.63,1,working,working,working,NULL,ok,561ms,30-07-2019 22:37,0,30-07-2019 22:37,P3ENOD05,1907729,0,2019-06-08T04:17:15Z,,Hikvision,Y
616,10.185.180.31,1,working,working,working,NULL,ok,299ms,30-07-2019 22:05,0,30-07-2019 22:05,P1DCMZ01,1907729,1739776,2019-07-25T20:48:21Z,,Hikvision,Y
618,10.236.40.235,0,working,working,working,NULL,smartFailed,,30-07-2019 22:05,0,30-07-2019 17:30,P1DCAM17,1907729,0,2019-06-20T20:09:33Z,,Hikvision,Y
620,10.185.180.67,1,working,working,not working,NULL,ok,898ms,30-07-2019 22:05,0,30-07-2019 22:05,P1DCGY04,1907729,0,2019-05-23T13:46:23Z,,Hikvision,Y
623,10.236.40.233,1,working,working,working,NULL,ok,233ms,30-07-2019 22:06,0,30-07-2019 22:06,P3ENPL01,1907729,0,2019-05-24T17:36:01Z,,Hikvision,Y
628,10.185.181.208,1,working,working,working,NULL,ok,721ms,30-07-2019 22:06,0,30-07-2019 22:06,P3ENTR11,1907729,0,2019-06-10T15:28:07Z,,Hikvision,Y
632,10.185.181.180,1,working,working,working,NULL,ok,308ms,30-07-2019 22:06,0,30-07-2019 22:06,P3ENGZ11,1907729,0,2019-04-20T13:17:06Z,,Hikvision,Y
633,10.236.212.134,1,working,working,working,NULL,ok,379ms,30-07-2019 22:06,0,30-07-2019 22:06,P1DCDL38,1907729,0,2019-05-30T10:44:43Z,,Hikvision,Y
636,10.60.240.22,1,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:07,1,0000-00-00 00:00:00,P3ENMR01,,,,,Hikvision,Y
637,10.60.240.47,1,NULL,NULL,NULL,NULL,NULL,NULL,30-07-2019 22:07,1,0000-00-00 00:00:00,P3ENFB01,,,,,Hikvision,Y
638,10.60.240.60,1,working,working,working,NULL,ok,387ms,30-07-2019 22:07,0,30-07-2019 22:07,P1DCMU27,1907729,0,2019-06-03T21:54:38Z,,Hikvision,Y
639,10.60.240.55,1,working,working,working,NULL,ok,383ms,30-07-2019 22:10,0,30-07-2019 22:10,P1DCMU25,1907729,0,2019-07-01T01:43:56Z,,Hikvision,Y
642,10.60.240.46,1,working,working,not working,NULL,ok,439ms,30-07-2019 22:10,0,30-07-2019 22:10,P3ENTD01,1907729,0,2019-05-22T13:23:53Z,,Hikvision,Y
643,10.60.240.13,1,working,working,not working,NULL,ok,452ms,30-07-2019 22:11,0,30-07-2019 22:11,MC002946,1907729,0,,,Hikvision,Y
644,10.60.240.117,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:11,0,0000-00-00 00:00:00,MC002703,,,,,Hikvision,Y
645,10.60.240.187,1,working,working,working,NULL,ok,314ms,30-07-2019 22:11,0,30-07-2019 22:11,P1DCAV09,1907729,0,2019-06-26T13:56:15Z,,Hikvision,Y
647,10.185.181.156,1,working,working,working,NULL,ok,421ms,30-07-2019 21:43,0,30-07-2019 21:43,MN006003,1907729,0,2019-05-27T12:39:06Z,,Hikvision,Y
650,10.185.180.74,1,working,working,working,NULL,ok,333ms,30-07-2019 22:12,0,30-07-2019 22:12,MC001003,1907729,0,,,Hikvision,Y
652,10.60.241.61,1,working,working,working,NULL,unformatted,358ms,30-07-2019 22:12,0,30-07-2019 22:12,MN002106,1907729,0,,,Hikvision,Y
653,10.60.241.99,1,working,working,working,NULL,ok,607ms,30-07-2019 22:12,0,30-07-2019 22:12,SN014702,1907729,0,,,Hikvision,Y
655,10.60.241.108,1,working,working,working,NULL,ok,736ms,30-07-2019 22:13,0,30-07-2019 22:13,MN002107,1907729,0,2019-04-22T18:00:55Z,,Hikvision,Y
656,10.60.241.88,0,working,working,working,NULL,ok,1209ms,30-07-2019 22:13,0,30-07-2019 18:09,MN003704,1907729,0,,,Hikvision,Y
657,10.60.241.146,1,working,working,working,NULL,ok,342ms,30-07-2019 22:13,0,30-07-2019 22:13,MN005903,1907729,0,2019-07-27T10:36:33Z,,Hikvision,Y
658,10.236.40.94,1,working,working,working,NULL,ok,354ms,30-07-2019 22:14,0,30-07-2019 22:14,P3DCHD05,1907729,0,2019-06-17T13:43:47Z,,Hikvision,Y
659,10.60.240.127,1,working,working,working,NULL,ok,456ms,30-07-2019 22:14,0,30-07-2019 22:14,P3ECMI05,1907729,0,2019-06-28T05:41:12Z,,Hikvision,Y
660,10.60.241.80,1,working,working,working,NULL,ok,568ms,30-07-2019 22:14,0,30-07-2019 22:14,MC003174,1907729,0,,,Hikvision,Y
661,10.60.242.15,1,working,working,working,NULL,ok,461ms,30-07-2019 22:15,0,30-07-2019 22:15,P3ECMT01,1907729,0,,,Hikvision,Y
662,10.60.241.158,1,working,working,working,NULL,ok,796ms,30-07-2019 22:15,0,30-07-2019 22:15,MN000561,1907729,0,2019-07-06T21:24:53Z,,Hikvision,Y
663,10.185.180.105,1,working,working,working,NULL,ok,388ms,30-07-2019 22:15,0,30-07-2019 22:15,MN003605,1907729,0,,,Hikvision,Y
664,10.60.241.169,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:16,0,0000-00-00 00:00:00,MN002912,,,,,Hikvision,Y
665,10.60.241.106,1,working,working,working,NULL,ok,427ms,30-07-2019 22:16,0,30-07-2019 22:16,P3ECDE15,1907729,0,2019-06-19T11:51:06Z,,Hikvision,Y
666,10.185.180.73,1,working,working,working,NULL,ok,440ms,30-07-2019 22:17,0,30-07-2019 22:17,P3ECMI11,1907729,0,2019-05-23T23:22:47Z,,Hikvision,Y
667,10.185.180.69,1,NULL,NULL,NULL,NULL,NULL,1066ms,30-07-2019 22:17,1,0000-00-00 00:00:00,P3ECDE17,,,,,Hikvision,Y
668,10.60.241.164,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:17,0,0000-00-00 00:00:00,MN000521,,,,,Hikvision,Y
669,10.60.243.171,1,working,working,working,NULL,ok,449ms,30-07-2019 22:18,0,30-07-2019 22:18,P3ECND12,1907729,0,2019-05-08T06:00:00Z,,Hikvision,Y
670,10.185.180.84,1,working,working,working,NULL,ok,842ms,30-07-2019 22:19,0,30-07-2019 22:19,MC004890,1907729,1600512,2019-07-16T15:30:42Z,,Hikvision,Y
672,10.60.242.93,0,working,working,working,NULL,ok,,30-07-2019 22:19,0,30-07-2019 18:16,MC000871,1907729,0,2019-05-11T06:00:00Z,,Hikvision,Y
673,10.60.241.177,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:20,0,0000-00-00 00:00:00,P3ECMI10,,,,,Hikvision,Y
674,10.60.240.153,1,working,working,working,NULL,ok,440ms,30-07-2019 22:20,0,30-07-2019 22:20,P3ECBE16,1907729,0,2019-05-02T18:49:40Z,,Hikvision,Y
675,10.60.242.50,1,working,working,working,NULL,ok,553ms,30-07-2019 22:20,0,30-07-2019 22:20,P3ENBL77,1907729,0,2019-06-19T11:00:13Z,,Hikvision,Y
676,10.60.240.186,1,working,working,working,NULL,ok,227ms,30-07-2019 22:20,0,30-07-2019 22:20,P1ENPY02,1907729,0,2019-06-18T00:56:33Z,,Hikvision,Y
677,10.185.180.182,1,working,working,working,NULL,ok,455ms,30-07-2019 21:50,1,30-07-2019 13:33,P3ECKT02,953869,0,2019-07-08T12:59:44Z,,Hikvision,Y
678,10.60.243.88,1,working,working,working,NULL,ok,330ms,30-07-2019 22:22,0,30-07-2019 22:22,P3ECBE20,1907729,0,2019-06-29T13:56:35Z,,Hikvision,Y
679,10.60.241.65,1,working,working,working,NULL,ok,511ms,30-07-2019 22:22,0,30-07-2019 22:22,P3ENPJ01,1907729,1357824,2019-07-10T18:22:25Z,,Hikvision,Y
680,10.60.241.236,1,working,working,working,NULL,ok,419ms,30-07-2019 22:22,0,30-07-2019 22:22,P3DCDW03,1907729,0,2019-04-26T05:55:29Z,,Hikvision,Y
681,10.60.240.202,1,working,working,not working,NULL,unformatted,486ms,30-07-2019 22:23,0,30-07-2019 22:23,P3ENMH01,1907729,0,,,Hikvision,Y
682,10.185.181.74,1,working,working,working,NULL,ok,888ms,30-07-2019 22:23,0,30-07-2019 22:23,MC000447,1907729,0,2019-07-18T22:30:52Z,,Hikvision,Y
683,10.185.182.19,1,working,working,working,NULL,notexist,483ms,30-07-2019 22:24,0,30-07-2019 22:24,P1DCBU21,0,0,,,Hikvision,Y
684,10.185.180.106,0,NULL,NULL,NULL,NULL,NULL,,30-07-2019 22:24,0,0000-00-00 00:00:00,P3ENPK02,,,,,Hikvision,Y
685,10.185.180.97,1,working,working,working,NULL,ok,396ms,30-07-2019 22:24,0,30-07-2019 22:24,P3ENPJ04,1907729,0,2019-05-14T12:44:52Z,,Hikvision,Y
