"id","ip","status","cam1","cam2","cam3","cam4","hdd","latency","cdate","login_status","last_communication","atmid","capacity","freespace","recording_from","recording_to","dvrtype","live"
"705","10.185.181.110","0","working","working","working",NULL,"ok","1898ms","2019-08-01 15:49:54","0","2019-08-01 07:35:48","MC003610","1907729","0","2019-04-20T12:21:00Z",,"Hikvision","Y"
"706","10.185.180.68","1","working","working","working",NULL,"ok","506ms","2019-08-01 15:50:08","0","2019-08-01 15:50:08","P3ECHY12","1907729","0","2019-07-09T18:32:58Z",,"Hikvision","Y"
"707","10.185.180.109","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:50:29","0","0000-00-00 00:00:00","MC000446",,,,,"Hikvision","Y"
"708","10.60.242.79","1","working","working","working",NULL,"ok","471ms","2019-08-01 15:51:01","0","2019-08-01 15:51:01","SW001105","1907729","0",,,"Hikvision","Y"
"709","10.60.242.80","1","working","working","working",NULL,"ok","591ms","2019-08-01 15:51:26","0","2019-08-01 15:51:26","MN001106","1907729","0",,,"Hikvision","Y"
"710","10.60.242.95","1","working","working","working",NULL,"ok","901ms","2019-08-01 15:51:38","0","2019-08-01 15:51:38","P3ENBL79","1907729","0","2019-07-01T16:00:38Z",,"Hikvision","Y"
"711","10.60.242.94","0","working","working","working",NULL,"ok",,"2019-08-01 15:51:59","0","2019-08-01 08:21:47","P3ENBL78","1907729","0","2019-06-20T07:18:43Z",,"Hikvision","Y"
"712","10.60.241.95",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","MC105503",,,,,"CPPLUS","Y"
"713","10.185.180.17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","NA160300",,,,,"Hikvision","N"
"714","10.60.242.89","1","working","working","working",NULL,"ok","423ms","2019-08-01 15:44:11","0","2019-08-01 15:44:11","MC000867","1907729","0","2019-07-07T14:09:06Z",,"Hikvision","Y"
"715","10.185.181.143","1","working","working","working",NULL,"ok","309ms","2019-08-01 15:44:22","0","2019-08-01 15:44:22","201304915","1907729","0","2019-06-18T06:31:01Z",,"Hikvision","Y"
"716","10.60.242.84","1","working","working","working",NULL,"ok","738ms","2019-08-01 15:44:40","0","2019-08-01 15:44:40","MC002970","1907729","0",,,"Hikvision","Y"
"717","10.60.242.75","1","working","working","working",NULL,"ok","434ms","2019-08-01 15:44:50","0","2019-08-01 15:44:50","P3ECBE23","1907729","0","2019-05-02T15:32:25Z",,"Hikvision","Y"
"718","10.236.40.205","1","working","working","working",NULL,"ok","197ms","2019-08-01 15:45:04","0","2019-08-01 15:45:04","P1DCDL39","1907729","0",,,"Hikvision","Y"
"719","10.60.242.85","1","working","working","working",NULL,"ok","885ms","2019-08-01 15:45:30","0","2019-08-01 15:45:30","MC000869","1907729","1875968",,,"Hikvision","Y"
"720","10.185.180.116","1","working","working","working",NULL,"ok","114ms","2019-08-01 15:45:43","0","2019-08-01 15:45:43","MC002124","1907729","0","2019-07-23T11:06:06Z",,"Hikvision","Y"
"721","10.60.242.59","1","working","working","working",NULL,"ok","788ms","2019-08-01 15:45:57","0","2019-08-01 15:45:57","MC002123","1907729","0","2019-04-25T16:46:13Z",,"Hikvision","Y"
"722","10.60.240.37","1","working","working","working",NULL,"ok","544ms","2019-08-01 15:46:22","0","2019-08-01 15:46:22","P3DCGT02","1907729","0","2019-05-30T19:47:32Z",,"Hikvision","Y"
"723","10.60.242.90","1","working","working","working",NULL,"ok","421ms","2019-08-01 15:46:32","0","2019-08-01 15:46:32","MC000865","1907729","0","2019-07-16T12:32:08Z",,"Hikvision","Y"
"724","10.185.181.161","1","working","working","working",NULL,"ok","431ms","2019-08-01 15:46:48","0","2019-08-01 15:46:48","MC000870","1907729","0","2019-06-27T04:17:49Z",,"Hikvision","Y"
"725","10.185.180.21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","MC056356",,,,,"CPPLUS","Y"
"726","10.60.242.77","0","working","working","working",NULL,"ok",,"2019-08-01 15:47:09","0","2019-08-01 15:23:43","P1DCBU13","1907729","0","2019-04-20T14:50:53Z",,"Hikvision","Y"
"727","10.60.242.49","1","working","working","working",NULL,"notexist","258ms","2019-08-01 15:47:44","0","2019-08-01 15:47:44","P1DCBU08","1907729","0",,,"Hikvision","Y"
"728","10.60.241.113","1","working","working","working",NULL,"ok","390ms","2019-08-01 15:47:54","0","2019-08-01 15:47:54","MC000864","1907729","0","2019-05-09T17:16:38Z",,"Hikvision","Y"
"729","10.60.242.32","1","working","not working","working",NULL,"notexist","91ms","2019-08-01 15:48:04","0","2019-08-01 15:48:04","MC058113","0","0",,,"Hikvision","Y"
"730","10.60.242.28","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:48:25","0","0000-00-00 00:00:00","MC058114",,,,,"Hikvision","Y"
"731","10.236.212.58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","MC002207",,,,,"CPPLUS","Y"
"732","10.60.242.51","1","working","working","working",NULL,"ok","532ms","2019-08-01 15:48:43","0","2019-08-01 15:48:43","P1DCBU17","1907729","0","2019-07-08T22:53:52Z",,"Hikvision","Y"
"733","10.60.240.57","1","working","working","working",NULL,"ok","572ms","2019-08-01 14:59:20","0","2019-08-01 14:59:20","P3ENAL03","1907729","0","2019-06-04T09:06:19Z",,"Hikvision","Y"
"734","10.60.242.29","1","working","working","working",NULL,"notexist","374ms","2019-08-01 15:49:42","0","2019-08-01 15:49:42","P3ECHY22","0","0",,,"Hikvision","Y"
"735","10.236.212.8","1","working","working","not working",NULL,"ok","284ms","2019-08-01 15:49:54","0","2019-08-01 15:49:54","MC002208","1907729","0","2019-04-20T13:40:33Z",,"Hikvision","Y"
"736","10.185.181.38","1","working","working","working",NULL,"ok","557ms","2019-08-01 15:26:21","0","2019-08-01 15:26:21","MC038302","1907729","0","2019-06-08T14:19:06Z",,"Hikvision","Y"
"737","10.185.180.89","1","working","working","working",NULL,"ok","935ms","2019-08-01 15:51:24","0","2019-08-01 15:51:24","MC038303","1907729","1647616","2019-07-10T07:30:39Z",,"Hikvision","Y"
"738","10.185.182.11","1","working","working","working",NULL,"ok","404ms","2019-08-01 15:51:39","0","2019-08-01 15:51:39","P1DCBU11","1907729","0","2019-04-20T12:31:34Z",,"Hikvision","Y"
"739","10.60.242.34","1","working","working","working",NULL,"ok","749ms","2019-08-01 15:51:54","0","2019-08-01 15:51:54","MC006204","1907729","0","2019-05-01T00:23:12Z",,"Hikvision","Y"
"740","10.60.240.174","1","working","working","working",NULL,"ok","440ms","2019-08-01 15:52:04","0","2019-08-01 15:52:04","MC000868","1907729","0","2019-06-10T04:19:50Z",,"Hikvision","Y"
"741","10.60.240.105","0","working","working","working",NULL,"notexist","1459ms","2019-08-01 15:52:12","0","2019-08-01 15:27:41","MC003613","1907729","0",,,"Hikvision","Y"
"742","10.60.242.33","1","working","working","working",NULL,"ok","461ms","2019-08-01 15:52:25","0","2019-08-01 15:52:25","MC006205","1907729","0",,,"Hikvision","Y"
"743","10.60.242.19","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:52:46","0","0000-00-00 00:00:00","P3ECDE08",,,,,"Hikvision","Y"
"744","10.60.242.74","0","working","working","working",NULL,"ok",,"2019-08-01 15:53:07","0","2019-08-01 09:44:27","P3ECMT04","1907729","0",,,"Hikvision","Y"
"745","10.60.242.24","1","working","working","working",NULL,"ok",,"2019-08-01 15:53:24","1","2019-07-31 02:58:59","MN001634","1907729","0","2019-06-26T00:24:13Z",,"Hikvision","Y"
"746","10.60.242.31","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:53:45","0","0000-00-00 00:00:00","MC058112",,,,,"Hikvision","Y"
"747","10.60.242.57","1","working","working","working",NULL,"ok","648ms","2019-08-01 15:53:57","0","2019-08-01 15:53:57","MC002909","1907729","0","2019-06-23T12:43:53Z",,"Hikvision","Y"
"748","10.185.180.207",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","P1DCMU02",,,,,"Hikvision","N"
"749","10.185.180.129","0","working","working","working",NULL,"ok",,"2019-08-01 15:54:18","0","2019-08-01 07:52:22","P3ECJP02","1907729","0","2019-05-13T11:07:08Z",,"Hikvision","Y"
"750","10.185.181.160","1","working","working","working",NULL,"ok","572ms","2019-08-01 15:54:36","0","2019-08-01 15:54:36","P3ENBL84","1907729","0",,,"Hikvision","Y"
"751","10.60.242.18","1","working","working","working",NULL,"ok","533ms","2019-08-01 15:54:48","0","2019-08-01 15:54:48","P3ECDE26","1907729","0","2019-04-21T11:02:25Z",,"Hikvision","Y"
"752","10.60.241.122","1","working","working","working",NULL,"ok","490ms","2019-08-01 15:55:01","0","2019-08-01 15:55:01","P3ENBL83","1907729","0","2019-05-09T04:53:20Z",,"Hikvision","Y"
"753","10.60.242.53","1","working","working","working",NULL,"ok","424ms","2019-08-01 15:55:17","0","2019-08-01 15:55:17","P1DCJM25","1907729","0",,,"Hikvision","Y"
"754","10.60.242.52","1","working","working","working",NULL,"ok","586ms","2019-08-01 15:31:07","0","2019-08-01 15:31:07","P1DCJM24","1907729","0",,,"Hikvision","Y"
"755","10.60.242.183","0","working","working","not working",NULL,"ok","1135ms","2019-08-01 15:31:15","0","2019-08-01 14:39:00","MC000866","1907729","0",,,"Hikvision","Y"
"756","10.60.242.35","0","working","working","working",NULL,"ok",,"2019-08-01 15:31:36","0","2019-08-01 09:24:17","P3ECDE25","1907729","0","2019-05-17T22:43:10Z",,"Hikvision","Y"
"757","10.236.40.186","1","working","working","working",NULL,"ok","319ms","2019-08-01 15:31:45","0","2019-08-01 15:31:45","P3ECMI14","1907729","0","2019-04-20T12:16:05Z",,"Hikvision","Y"
"758","10.60.242.23","1","working","working","working",NULL,"ok","682ms","2019-08-01 15:32:11","0","2019-08-01 15:32:11","P3ECJP01","1907729","0","2019-04-20T23:39:53Z",,"Hikvision","Y"
"759","10.60.242.22","1","working","working","working",NULL,"ok","657ms","2019-08-01 15:32:34","0","2019-08-01 15:32:34","P3ECDE27","1907729","0","2019-07-05T16:55:36Z",,"Hikvision","Y"
"760","10.60.242.16","0","working","working","working",NULL,"ok","1012ms","2019-08-01 15:32:41","0","2019-08-01 14:40:32","P3ENDE97","1907729","0",,,"Hikvision","Y"
"761","10.236.40.166","1","working","working","working",NULL,"ok","582ms","2019-08-01 15:32:56","0","2019-08-01 15:32:56","P3ENHE29","1907729","0",,,"Hikvision","Y"
"763","10.60.241.170","1","working","working","working",NULL,"ok","376ms","2019-08-01 15:33:17","0","2019-08-01 15:33:17","P1ENKA04","1907729","0","2019-05-03T23:16:06Z",,"Hikvision","Y"
"764","10.60.242.10","0","working","working","working",NULL,,"1046ms","2019-08-01 15:37:05","0","2019-08-01 14:52:41","MN000505",,,,,"Hikvision","N"
"765","10.60.241.180","0","working","working","working",NULL,"ok","1209ms","2019-08-01 15:33:24","0","2019-08-01 13:50:33","MN000410","1907729","0",,,"Hikvision","Y"
"766","10.236.212.10","1","working","working","working",NULL,"ok","90ms","2019-08-01 15:33:36","0","2019-08-01 15:33:36","P3ECPT02","1907729","0","2019-06-28T12:03:41Z",,"Hikvision","Y"
"767","10.60.242.244","1","working","working","working",NULL,"ok","521ms","2019-08-01 15:33:46","0","2019-08-01 15:33:46","P3ENJG07","1907729","0","2019-04-20T12:55:31Z",,"Hikvision","Y"
"768","10.185.180.110","1","working","working","working",NULL,"ok","948ms","2019-08-01 15:34:06","0","2019-08-01 15:34:06","NMUM7001","1907729","0","2019-06-11T10:01:24Z",,"Hikvision","Y"
"769","10.185.181.84","1","working","working","working",NULL,"ok","425ms","2019-08-01 15:34:18","0","2019-08-01 15:34:18","P3ENJG05","1907729","0","2019-05-01T15:45:34Z",,"Hikvision","Y"
"770","10.60.242.152","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:34:39","0","0000-00-00 00:00:00","P3ENRM02",,,,,"Hikvision","Y"
"771","10.60.242.196","1","working","working","not working",NULL,"ok","706ms","2019-08-01 15:34:53","0","2019-08-01 15:34:53","P3ECLK20","1907729","0","2019-05-08T06:00:00Z",,"Hikvision","Y"
"772","10.60.242.64","1","working","working","working",NULL,"ok","354ms","2019-08-01 15:35:03","0","2019-08-01 15:35:03","MC000874","1907729","0","2019-05-10T06:00:00Z",,"Hikvision","Y"
"773","10.60.242.43","1","working","working","working",NULL,"ok","225ms","2019-08-01 15:35:19","0","2019-08-01 15:35:19","MC000873","1907729","0","2019-05-03T15:05:41Z",,"Hikvision","Y"
"774","10.185.180.154","1","working","working","working",NULL,"ok","514ms","2019-08-01 15:35:32","0","2019-08-01 15:35:32","MW006902","1907729","0","2019-05-04T19:20:16Z",,"Hikvision","Y"
"775","10.185.181.159","1","not working","not working","working",NULL,"ok","643ms","2019-08-01 15:36:00","0","2019-08-01 15:36:00","SN013102","1907729","0","2019-05-23T02:35:52Z",,"Hikvision","Y"
"777","10.60.243.72","1","working","working","working",NULL,"ok","616ms","2019-08-01 15:37:28","0","2019-08-01 15:37:28","MN006702","1907729","1317888","2019-05-30T10:48:14Z",,"Hikvision","Y"
"778","10.185.180.122","1","working","working","working",NULL,"ok","613ms","2019-08-01 15:37:45","0","2019-08-01 15:37:45","P3ENME24","1907729","0","2019-05-11T06:00:00Z",,"Hikvision","Y"
"780","10.185.181.125","0","working","working","working",NULL,"notexist",,"2019-08-01 15:38:06","0","2019-07-31 19:29:25","MC011110","0","0",,,"Hikvision","Y"
"781","10.60.241.155",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","P3ECJB02",,,,,"CPPLUS","Y"
"782","10.60.242.2","1","working","working","working",NULL,"ok","671ms","2019-08-01 15:38:20","0","2019-08-01 15:38:20","MC001275","1907729","1154048","2019-07-13T17:12:53Z",,"Hikvision","Y"
"783","10.185.180.149","0","working","working","working",NULL,"notexist",,"2019-08-01 15:38:41","0","2019-07-31 21:50:35","MC002503","1907729","0",,,"Hikvision","Y"
"784","10.185.180.124","1","working","working","working",NULL,"ok","592ms","2019-08-01 15:39:01","0","2019-08-01 15:39:01","P3ECDE22","1907729","0","2019-04-25T17:50:42Z",,"Hikvision","Y"
"785","10.185.180.156","1","working","working","working",NULL,"ok","442ms","2019-08-01 15:39:15","0","2019-08-01 15:39:15","P3ENJR05","1907729","0",,,"Hikvision","Y"
"786","10.236.212.172",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","MC058003",,,,,"CPPLUS","Y"
"787","10.185.180.137","1","working","working","working",NULL,"ok","529ms","2019-08-01 15:39:28","0","2019-08-01 15:39:28","P3ENGZ14","1907729","0","2019-05-10T10:54:26Z",,"Hikvision","Y"
"788","10.60.242.86","1","working","working","working",NULL,"ok","406ms","2019-08-01 15:39:42","0","2019-08-01 15:39:42","MC000872","1907729","0","2019-07-02T04:20:29Z",,"Hikvision","Y"
"789","10.185.180.136","1","working","working","working",NULL,"ok","421ms","2019-08-01 15:40:16","0","2019-08-01 15:40:16","P3ECDE16","1907729","0","2019-04-20T17:38:26Z",,"Hikvision","Y"
"790","10.236.212.11","1","working","working","working",NULL,"ok","414ms","2019-08-01 15:40:48","0","2019-08-01 15:40:48","MC006402","1907729","1421312","2019-07-15T14:07:54Z",,"Hikvision","Y"
"791","10.185.180.111","1","working","working","working",NULL,"ok","131ms","2019-08-01 15:41:00","0","2019-08-01 15:41:00","P1EWHY21","1907729","0","2019-05-10T17:27:34Z",,"Hikvision","Y"
"792","10.185.181.130","1","working","working","working",NULL,"ok","557ms","2019-08-01 15:41:15","0","2019-08-01 15:41:15","P3ENGG04","1907729","0",,,"Hikvision","Y"
"793","10.60.242.133","1","working","working","working",NULL,"ok","427ms","2019-08-01 15:41:27","0","2019-08-01 15:41:27","P3ECCI08","1907729","0",,,"Hikvision","Y"
"794","10.60.242.130","1","working","working","working",NULL,"ok","398ms","2019-08-01 15:41:41","0","2019-08-01 15:41:41","P3ECCI09","1907729","0","2019-05-06T06:53:38Z",,"Hikvision","Y"
"795","10.185.180.130","1","working","working","not working",NULL,"ok","636ms","2019-08-01 15:42:08","0","2019-08-01 15:42:08","MC056357","1907729","0","2019-06-25T12:53:59Z",,"Hikvision","Y"
"796","10.236.212.104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","P3ECAG02",,,,,"CPPLUS","Y"
"797","10.60.242.100","1","working","working","working",NULL,"ok","599ms","2019-08-01 15:42:20","0","2019-08-01 15:42:20","MN001648","1907729","0",,,"Hikvision","Y"
"798","10.185.180.132","1","working","working","working",NULL,"ok","554ms","2019-08-01 15:42:37","0","2019-08-01 15:42:37","P3ENMN03","1907729","0","2019-07-28T17:14:12Z",,"Hikvision","Y"
"799","10.60.242.134","1","working","working","working",NULL,"notexist","297ms","2019-08-01 15:42:47","0","2019-08-01 15:42:47","P3ECCI10","1907729","0",,,"Hikvision","Y"
"800","10.60.242.3","1","working","working","working",NULL,"ok","745ms","2019-08-01 15:42:59","0","2019-08-01 15:42:59","P1ECDL25","1907729","0",,,"Hikvision","Y"
"801","10.60.242.119","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:43:21","0","0000-00-00 00:00:00","P3ECNK18",,,,,"Hikvision","Y"
"802","10.185.180.138","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:43:42","0","0000-00-00 00:00:00","P3ENGZ09",,,,,"Hikvision","Y"
"803","10.60.241.102","1","working","working","working",NULL,"notexist","923ms","2019-08-01 15:43:55","0","2019-08-01 15:43:55","P3ENDA01","0","0",,,"Hikvision","Y"
"804","10.185.180.142","1","working","working","working",NULL,"ok","694ms","2019-08-01 15:44:36","0","2019-08-01 15:44:36","P3ENME26","1907729","0",,,"Hikvision","Y"
"805","10.185.180.125","1","working","working","working",NULL,"ok","561ms","2019-08-01 15:44:46","0","2019-08-01 15:44:46","P1DCDL05","1907729","0","2019-05-23T16:28:05Z",,"Hikvision","Y"
"806","10.60.242.116","1","working","working","working",NULL,"ok","538ms","2019-08-01 15:44:58","0","2019-08-01 15:44:58","P3ENNK02","1907729","0","2019-05-25T03:58:44Z",,"Hikvision","Y"
"807","10.185.180.83","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:45:19","0","0000-00-00 00:00:00","P3ENHE21",,,,,"Hikvision","Y"
"808","10.185.180.144","1","working","working","not working",NULL,"ok","510ms","2019-08-01 15:45:30","0","2019-08-01 15:45:30","P3ECSO01","1907729","0","2019-07-16T17:24:52Z",,"Hikvision","Y"
"809","10.60.242.117","0","working","working","working",NULL,"ok",,"2019-08-01 15:45:51","0","2019-08-01 11:58:34","P3ECNK07","1907729","0","2019-06-15T11:50:53Z",,"Hikvision","Y"
"810","10.185.180.150","1",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:46:06","1","0000-00-00 00:00:00","P3ECMO10",,,,,"Hikvision","Y"
"811","10.60.242.115","1","working","working","working",NULL,"ok","579ms","2019-08-01 15:46:26","0","2019-08-01 15:46:26","P3ECNK20","1907729","0","2019-05-11T19:00:25Z",,"Hikvision","Y"
"812","10.60.242.120","1","working","working","working",NULL,"ok","376ms","2019-08-01 15:46:37","0","2019-08-01 15:46:37","P3ECNK19","1907729","0","2019-07-04T20:00:06Z",,"Hikvision","Y"
"813","10.185.180.151","0","working","working","not working",NULL,"ok",,"2019-08-01 15:46:58","0","2019-08-01 12:45:25","P3ECMO11","1907729","0","2019-05-02T15:21:46Z",,"Hikvision","Y"
"814","10.60.242.101","1","working","working","working",NULL,"ok","465ms","2019-08-01 15:47:09","0","2019-08-01 15:47:09","MN001607","1907729","0","2019-07-14T23:59:32Z",,"Hikvision","Y"
"815","10.185.180.155","1","working","working","working",NULL,"notexist","551ms","2019-08-01 15:47:21","0","2019-08-01 15:47:21","MN005902","0","0",,,"Hikvision","Y"
"816","10.185.180.119","1","working","working","not working",NULL,"ok","584ms","2019-08-01 15:47:35","0","2019-08-01 15:47:35","MC002004","1907729","0","2019-05-10T22:06:25Z",,"Hikvision","Y"
"817","10.185.180.145","1","working","working","working",NULL,"notexist","486ms","2019-08-01 15:47:46","0","2019-08-01 15:47:46","P3ECSO02","0","0",,,"Hikvision","Y"
"818","10.60.242.105","1","working","working","working",NULL,"ok","399ms","2019-08-01 15:47:56","0","2019-08-01 15:47:56","P3ENAA02","1907729","0","2019-07-08T14:03:52Z",,"Hikvision","Y"
"819","10.60.242.108","1","working","not working","working",NULL,"ok","307ms","2019-08-01 15:48:10","0","2019-08-01 15:48:10","MC005002","1907729","0","2019-05-02T11:36:24Z",,"Hikvision","Y"
"820","10.60.242.42","0","working","working","not working",NULL,"ok",,"2019-08-01 15:48:31","0","2019-08-01 07:52:06","P1DCBU01","1907729","0","2019-05-07T18:34:38Z",,"Hikvision","Y"
"821","10.185.180.118","1","working","working","working",NULL,"notexist","487ms","2019-08-01 15:48:42","0","2019-08-01 15:48:42","MC056358","1907729","0",,,"Hikvision","Y"
"822","10.60.242.40","1","working","not working","working",NULL,"ok","463ms","2019-08-01 15:48:57","0","2019-08-01 15:48:57","P1DCBU30","1907729","55296","2019-05-28T11:24:05Z",,"Hikvision","Y"
"823","10.185.180.196","0",NULL,NULL,NULL,NULL,NULL,"1070ms","2019-08-01 12:25:39","0","0000-00-00 00:00:00","P3ENCL03",,,,,"Hikvision","Y"
"824","10.185.180.123","1","working","working","working",NULL,"notexist","831ms","2019-08-01 15:49:29","0","2019-08-01 15:49:29","MC004511","0","0",,,"Hikvision","Y"
"825","10.185.180.143","1","working","working","working",NULL,"ok","501ms","2019-08-01 15:49:43","0","2019-08-01 15:49:43","P3ENMF01","1907729","0","2019-05-11T06:00:00Z",,"Hikvision","Y"
"826","10.60.242.135","0","working","working","working",NULL,"ok","1060ms","2019-08-01 15:49:54","0","2019-08-01 15:02:25","SW011702","1907729","0","2019-05-11T06:00:00Z",,"Hikvision","Y"
"827","10.60.242.41","1","working","working","working",NULL,"ok","467ms","2019-08-01 15:50:04","0","2019-08-01 15:50:04","P1DCBU29","1907729","0","2019-07-20T00:28:00Z",,"Hikvision","Y"
"828","10.185.180.99","1","working","working","working",NULL,"ok","369ms","2019-08-01 15:50:16","0","2019-08-01 15:50:16","P3ENMO07","1907729","0","2019-06-26T15:19:45Z",,"Hikvision","Y"
"829","10.60.242.13","1","working","working","working",NULL,"ok","563ms","2019-08-01 15:50:38","0","2019-08-01 15:50:38","P3ENDL89","1907729","0",,,"Hikvision","Y"
"830","10.185.180.127","0","working","working","working",NULL,"ok",,"2019-08-01 15:51:02","0","2019-07-31 02:47:14","P3ENDL93","1907729","0","2019-05-08T18:00:07Z",,"Hikvision","Y"
"831","10.60.242.114","1","working","working","working",NULL,"notexist","657ms","2019-08-01 15:52:31","0","2019-08-01 15:52:31","P3ECCI02","1907729","0",,,"Hikvision","Y"
"832","192.0.3.20","1","working","working","working",NULL,"ok","62ms","2019-08-01 15:52:40","0","2019-08-01 15:52:40","P3ECNK13","1907729","0",,,"Hikvision","Y"
"833","10.185.180.148","1","working","working","not working",NULL,"ok","736ms","2019-08-01 15:52:52","0","2019-08-01 15:52:52","P3ENMO11","1907729","1699840","2019-04-23T23:44:25Z",,"Hikvision","Y"
"834","10.60.242.155","1","working","working","working",NULL,"ok","797ms","2019-08-01 15:53:13","0","2019-08-01 15:53:13","P3ENKI03","1907729","0","2019-05-31T14:42:29Z",,"Hikvision","Y"
"835","10.60.242.132","1","working","working","working",NULL,"ok","801ms","2019-08-01 15:53:27","0","2019-08-01 15:53:27","P3ECKV02","1907729","0",,,"Hikvision","Y"
"836","10.60.242.138","0","working","working","working",NULL,"ok",,"2019-08-01 15:53:48","0","2019-08-01 14:21:48","P3ENJA01","1907729","0","2019-06-26T13:14:34Z",,"Hikvision","Y"
"837","10.60.242.60","1","working","working","working",NULL,"ok","372ms","2019-08-01 15:54:02","0","2019-08-01 15:54:02","P1DCBU26","1907729","0","2019-04-22T13:56:56Z",,"Hikvision","Y"
"838","10.60.242.39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","P1DCBU22",,,,,"Hikvision","N"
"839","10.60.242.112","0","working","working","working",NULL,"ok","1041ms","2019-08-01 15:54:10","0","2019-08-01 15:05:18","P3ECAU01","1907729","0",,,"Hikvision","Y"
"840","10.60.242.61","1","working","working","working",NULL,"ok","447ms","2019-08-01 15:54:22","0","2019-08-01 15:54:22","P1DCBU03","1907729","0","2019-07-18T02:36:50Z",,"Hikvision","Y"
"841","10.60.242.58","1","working","working","working",NULL,"notexist","768ms","2019-08-01 15:54:33","0","2019-08-01 15:54:33","P3ECTV03","0","0",,,"Hikvision","Y"
"842","10.60.242.113","1","working","working","working",NULL,"ok","690ms","2019-08-01 15:54:52","0","2019-08-01 15:54:52","P3ECCI12","1907729","0","2019-06-06T10:22:55Z",,"Hikvision","Y"
"843","10.185.182.16","1","working","working","working",NULL,"ok","497ms","2019-08-01 15:31:49","0","2019-08-01 15:31:49","P3ENBL86","1907729","0","2019-06-18T10:26:21Z",,"Hikvision","Y"
"844","10.60.242.63","1","working","working","working",NULL,"ok","468ms","2019-08-01 15:32:00","0","2019-08-01 15:32:00","P3ENBL85","1907729","0","2019-06-01T23:04:42Z",,"Hikvision","Y"
"845","10.60.242.245","1","working","working","working",NULL,"ok","693ms","2019-08-01 15:32:12","0","2019-08-01 15:32:12","P3ENJG06","1907729","0","2019-04-28T07:17:11Z",,"Hikvision","Y"
"846","10.60.242.197","1","working","working","not working",NULL,"ok","645ms","2019-08-01 15:32:24","0","2019-08-01 15:32:24","P3ECML02","1907729","0","2019-06-12T20:38:26Z",,"Hikvision","Y"
"847","10.60.242.68","1","working","working","working",NULL,"ok","457ms","2019-08-01 15:32:55","0","2019-08-01 15:32:55","P3ENBL87","1907729","0",,,"Hikvision","Y"
"848","10.60.242.109","1","working","working","working",NULL,"ok","604ms","2019-08-01 15:33:07","0","2019-08-01 15:33:07","P3ENCE32","1907729","0",,,"Hikvision","Y"
"849","10.60.242.69","1","working","working","working",NULL,"ok","832ms","2019-08-01 15:33:20","0","2019-08-01 15:33:20","MC000875","1907729","0",,,"Hikvision","Y"
"850","10.60.242.246","1","working","working","working",NULL,"ok","376ms","2019-08-01 15:33:30","0","2019-08-01 15:33:30","P3ENJG08","1907729","0","2019-07-13T17:35:13Z",,"Hikvision","Y"
"851","10.60.242.1","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:33:51","0","0000-00-00 00:00:00","MC001464",,,,,"Hikvision","Y"
"852","10.60.242.242","0","working","working","working",NULL,"ok","1311ms","2019-08-01 15:34:00","0","2019-08-01 15:09:47","P3ECKP04","1907729","0",,,"Hikvision","Y"
"853","10.185.181.85","1","working","working","working",NULL,"ok","618ms","2019-08-01 15:34:54","0","2019-08-01 15:34:54","P3ENBV02","1907729","0",,,"Hikvision","Y"
"854","10.60.242.62","1","working","working","working",NULL,"ok","454ms","2019-08-01 15:35:07","0","2019-08-01 15:35:07","MC000876","1907729","1278976","2019-06-29T13:11:41Z",,"Hikvision","Y"
"855","10.60.241.253","1","working","working","working",NULL,"ok","828ms","2019-08-01 15:35:23","0","2019-08-01 15:35:23","P3ENDL94","1907729","0","2019-05-23T22:09:00Z",,"Hikvision","Y"
"856","10.60.242.184","0","working","working","working",NULL,"ok","1011ms","2019-08-01 15:35:34","0","2019-08-01 14:26:56","P1DCBU24","1907729","0","2019-05-11T06:00:00Z",,"Hikvision","Y"
